Id,spearman_R,Slug,Title,Subtitle,HostSegmentTitle,ForumId,OrganizationId,CompetitionTypeId,HostName,EnabledDate,DeadlineDate,ProhibitNewEntrantsDeadlineDate,TeamMergerDeadlineDate,TeamModelDeadlineDate,ModelSubmissionDeadlineDate,FinalLeaderboardHasBeenVerified,HasKernels,OnlyAllowKernelSubmissions,HasLeaderboard,LeaderboardPercentage,LeaderboardDisplayFormat,EvaluationAlgorithmAbbreviation,EvaluationAlgorithmName,EvaluationAlgorithmDescription,EvaluationAlgorithmIsMax,ValidationSetName,ValidationSetValue,MaxDailySubmissions,NumScoredSubmissions,MaxTeamSize,BanTeamMergers,EnableTeamModels,EnableSubmissionModelHashes,EnableSubmissionModelAttachments,RewardType,RewardQuantity,NumPrizes,UserRankMultiplier,CanQualifyTiers,TotalTeams,TotalCompetitors,TotalSubmissions
7115,0.999546,cdiscount-image-classification-challenge,Cdiscount’s Image Classification Challenge,Categorize e-commerce photos,Featured,6575.0,953.0,1,Cdiscount,2017-09-14 16:57:57,2017-12-14 23:59:00,12/07/2017 23:59:00,12/07/2017 23:59:00,01/31/2018 00:00:00,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,35000.0,3,1.0,True,626,751,5848
7082,0.974413,porto-seguro-safe-driver-prediction,Porto Seguro’s Safe Driver Prediction,Predict if a driver will file an insurance claim next year.,Featured,7113.0,960.0,1,Puerto Seguro Seguro,2017-09-29 16:24:29,2017-11-29 23:59:00,11/22/2017 23:59:00,11/22/2017 23:59:00,12/22/2017 00:00:00,,True,True,False,True,30,0.0,NormalizedGini,Normalized Gini Index,Gini value of predicted values divided by Gini of perfect values,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,5163,5791,93635
7043,0.983188,text-normalization-challenge-russian-language,Text Normalization Challenge - Russian Language,Convert Russian text from written expressions into spoken forms,Research,6280.0,855.0,1,Google,2017-09-05 17:19:00,2017-11-20 23:59:00,11/14/2017 23:59:00,11/14/2017 23:59:00,12/31/2017 00:00:00,,True,True,False,True,1,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,162,175,872
7042,0.938649,text-normalization-challenge-english-language,Text Normalization Challenge - English Language,Convert English text from written expressions into spoken forms,Research,6279.0,855.0,1,Google,2017-09-05 17:18:48,2017-11-20 23:59:00,11/14/2017 23:59:00,11/14/2017 23:59:00,12/31/2017 00:00:00,,True,True,False,True,1,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,260,279,1833
6768,1.0,web-traffic-time-series-forecasting,Web Traffic Time Series Forecasting,Forecast future traffic to Wikipedia pages,Research,4720.0,855.0,1,Google,2017-07-13 20:07:02,2017-11-15 23:59:00,09/05/2017 23:59:00,09/05/2017 23:59:00,12/31/2017 00:00:00,,True,True,False,True,97,0.0,SMAPE,SMAPE,Symmetric Mean Absolute Percentage Error,False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,375,424,681
6864,1.0,nips-2017-non-targeted-adversarial-attack,NIPS 2017: Non-targeted Adversarial Attack,Imperceptibly transform images in ways that fool classification models,Research,4519.0,817.0,1,,2017-07-04 12:41:09,2017-10-01 23:59:00,10/01/2017 23:59:00,10/01/2017 23:59:00,10/01/2017 23:59:00,,True,True,False,True,30,0.0,Score,Score,Score,True,,,1,1,,False,True,False,False,Swag,0.0,3,1.0,True,91,153,91
6866,1.0,nips-2017-targeted-adversarial-attack,NIPS 2017: Targeted Adversarial Attack,Develop an adversarial attack that causes image classifiers to predict a specific target class,Research,4520.0,817.0,1,,2017-07-04 12:42:44,2017-10-01 23:59:00,10/01/2017 23:59:00,10/01/2017 23:59:00,10/01/2017 23:59:00,,True,True,False,True,30,0.0,Score,Score,Score,True,,,1,1,,False,True,False,False,Swag,0.0,0,1.0,True,65,107,65
6867,1.0,nips-2017-defense-against-adversarial-attack,NIPS 2017: Defense Against Adversarial Attack,Create an image classifier that is robust to adversarial attacks,Research,4521.0,817.0,1,,2017-07-04 12:42:58,2017-10-01 23:59:00,10/01/2017 23:59:00,10/01/2017 23:59:00,10/01/2017 23:59:00,,True,True,False,True,30,0.0,Score,Score,Score,True,,,1,1,,False,True,False,False,Swag,0.0,0,1.0,True,107,187,107
6927,0.991492,carvana-image-masking-challenge,Carvana Image Masking Challenge,Automatically identify the boundaries of the car in an image,Featured,5084.0,833.0,1,Carvana,2017-07-26 14:00:49,2017-09-27 23:59:00,09/20/2017 23:59:00,09/20/2017 23:59:00,12/31/2017 00:00:00,,True,True,False,True,1,0.0,Dice,,Mean Dice Coefficient,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,735,875,6879
6644,0.989762,instacart-market-basket-analysis,Instacart Market Basket Analysis,Which products will an Instacart consumer purchase again?,Featured,3519.0,675.0,1,Instacart,2017-05-16 15:31:40,2017-08-14 23:59:00,08/07/2017 23:59:00,08/07/2017 23:59:00,12/31/2017 00:00:00,,True,True,False,True,33,0.0,MeanFScore,Mean F-Score,"Used for categorization when there are many categories per row, Mean F-score across the rows.",True,Predicted Probability,"[0,1]",5,2,1.0,True,True,False,False,USD,25000.0,3,1.0,True,2622,2622,39867
6322,0.873957,planet-understanding-the-amazon-from-space,Planet: Understanding the Amazon from Space,Use satellite data to track the human footprint in the Amazon rainforest,Featured,3188.0,505.0,1,Planet,2017-04-20 17:00:49,2017-07-20 23:59:00,07/13/2017 23:59:00,07/13/2017 23:59:00,01/31/2018 00:00:00,,True,True,False,True,66,0.0,MeanFScoreBeta,Mean F-Score Beta,"Used for categorization when there are many categories per row, Mean F-score across the rows.",True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,60000.0,3,1.0,True,938,1183,20716
6565,0.756857,mercedes-benz-greener-manufacturing,Mercedes-Benz Greener Manufacturing,Can you cut the time a Mercedes-Benz spends on the test bench?,Featured,3821.0,681.0,1,Daimler AG,2017-05-30 15:44:26,2017-07-10 23:59:00,07/03/2017 23:59:00,07/03/2017 23:59:00,08/31/2017 00:00:00,,True,True,False,True,19,0.0,R2Score,R^2 score (coefficient of determination),The coefficient of determination,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,3831,4039,75263
6392,0.968984,sberbank-russian-housing-market,Sberbank Russian Housing Market,Can you predict realty price fluctuations in Russia’s volatile economy?,Featured,3250.0,556.0,1,Sberbank,2017-04-27 20:42:09,2017-06-29 23:59:00,06/22/2017 23:59:00,06/22/2017 23:59:00,08/14/2017 12:00:00,,True,True,False,True,35,0.0,RMSLE,Root Mean Squared Logarithmic Error,Square root of the average of the squared natural logarithm (plus one) error. Useful when it's more important to accurately predict lower magnitude values rather than precisely predicting higher magnitude values.,False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,3274,3668,67681
6116,0.993642,noaa-fisheries-steller-sea-lion-population-count,NOAA Fisheries Steller Sea Lion Population Count,How many sea lions do you see?,Featured,2998.0,22.0,1,NOAA,2017-03-27 21:10:25,2017-06-27 23:59:00,06/20/2017 23:59:00,06/20/2017 23:59:00,08/16/2017 12:00:00,,True,True,False,True,12,0.0,MCRMSE,Mean Columnwise Root Mean Squared Error,Average of the RMSE of each column.,False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,385,463,6015
6243,0.182428,intel-mobileodt-cervical-cancer-screening,Intel & MobileODT Cervical Cancer Screening,Which cancer treatment will be most effective?,Featured,2880.0,484.0,1,Intel,2017-03-15 19:00:22,2017-06-21 23:59:00,06/07/2017 23:59:00,06/07/2017 23:59:00,06/14/2017 23:59:00,,True,True,False,True,13,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,100000.0,3,1.0,True,261,387,1367
6277,0.998934,quora-question-pairs,Quora Question Pairs,Can you identify question pairs that have the same intent?,Featured,2892.0,407.0,1,Quora,2017-03-16 22:40:50,2017-06-06 23:59:00,05/30/2017 23:59:00,05/30/2017 23:59:00,,,True,True,False,True,6,0.0,LogLoss,Log Loss,Log Loss,False,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,25000.0,3,1.0,True,3304,3859,53724
6049,0.999766,youtube8m,Google Cloud & YouTube-8M Video Understanding Challenge,Can you produce the best video tag predictions?,Featured,2638.0,445.0,1,Google,2017-02-15 18:14:46,2017-06-02 23:59:00,,,06/23/2017 23:59:00,,True,True,False,True,50,0.0,GoogleGlobalAP,GoogleGlobalAP,GoogleGlobalAP,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,100000.0,5,1.0,True,655,821,6911
5590,0.996771,two-sigma-connect-rental-listing-inquiries,Two Sigma Connect: Rental Listing Inquiries,How much interest will a new rental listing on RentHop receive?,Recruitment,2581.0,274.0,1,Two Sigma,2017-02-08 20:05:37,2017-04-25 23:59:00,,,,,True,True,False,True,40,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,1.0,False,False,False,False,Jobs,1.0,1,1.0,True,2487,2487,46989
5568,0.349595,the-nature-conservancy-fisheries-monitoring,The Nature Conservancy Fisheries Monitoring,Can you detect and classify species of fish?,Featured,1936.0,210.0,1,The Nature Conservancy,2016-11-14 08:02:32,2017-04-12 23:59:00,04/05/2017 23:59:00,04/05/2017 23:59:00,04/06/2017 01:00:00,,True,True,False,True,8,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,150000.0,5,1.0,True,389,555,2074
6004,0.224316,data-science-bowl-2017,Data Science Bowl 2017,Can you improve lung cancer detection?,Featured,2363.0,360.0,1,Booz Allen Hamilton,2017-01-12 14:00:00,2017-04-12 23:59:00,03/31/2017 23:59:00,03/31/2017 23:59:00,04/07/2017 23:59:00,,True,True,False,True,1,0.0,LogLoss,Log Loss,Log Loss,False,Predicted Probability,"[0,1]",3,2,,False,True,False,False,USD,1000000.0,10,1.0,True,394,742,1676
5916,0.930818,dstl-satellite-imagery-feature-detection,Dstl Satellite Imagery Feature Detection,Can you train an eye in the sky?,Featured,2199.0,322.0,1,Dstl,2016-12-15 00:00:00,2017-03-07 23:59:00,02/28/2017 23:59:00,02/28/2017 23:59:00,,,True,True,False,True,1,0.0,JaccardDSTLParallel,JaccardDSTLParallel,JaccardDSTLParallel,True,Predicted Probability,"[0,1]",3,2,,False,False,False,False,USD,100000.0,3,1.0,True,419,519,5542
5874,0.874261,two-sigma-financial-modeling,Two Sigma Financial Modeling Challenge,Can you uncover predictive value in an uncertain world?,Featured,2073.0,274.0,2,Two Sigma Investments,2016-12-01 17:00:00,2017-03-01 23:59:00,02/22/2017 23:59:00,02/22/2017 23:59:00,,,True,True,True,True,37,0.0,RValue,R Value,R Correlation,True,Predicted Probability,"[0,1]",2,2,,False,False,False,False,USD,100000.0,7,1.0,True,2070,2324,24609
5977,,santas-uncertain-bags,Santa's Uncertain Bags,"♫ Bells are ringing, children singing, all is merry and bright. Santa's elves made a big mistake, now he needs your help tonight ♫",Playground,2244.0,,1,Kaggle,2016-12-20 19:51:53,2017-01-30 23:59:00,01/23/2017 23:59:00,01/23/2017 23:59:00,,,True,True,False,True,100,0.0,SantaWeightedBins,SantaWeightedBins,,True,Predicted Probability,"[0,1]",3,2,,False,False,False,False,Swag,0.0,5,1.0,True,692,743,18383
5497,0.998228,outbrain-click-prediction,Outbrain Click Prediction,Can you predict which recommended content each user will click?,Featured,1636.0,13.0,1,Outbrain,2016-10-05 17:10:09,2017-01-18 23:59:00,01/11/2017 23:59:00,01/11/2017 23:59:00,02/28/2017 00:00:00,,True,True,False,True,30,0.0,MAP@{K},,Mean Average Precision at K,True,Predicted Probability,"[0,1]",2,2,,False,True,False,False,USD,25000.0,3,1.0,True,979,1302,6648
5558,0.997234,santander-product-recommendation,Santander Product Recommendation,Can you pair products with people?,Featured,1789.0,141.0,1,Santander,2016-10-26 19:00:52,2016-12-21 23:59:00,12/14/2016 23:59:00,12/14/2016 23:59:00,01/15/2017 00:00:00,,True,True,False,True,30,0.0,MAP@{K},,Mean Average Precision at K,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,60000.0,3,1.0,True,1786,2058,28752
5325,0.9971,allstate-claims-severity,Allstate Claims Severity,How severe is an insurance claim?,Recruitment,1665.0,18.0,1,Allstate,2016-10-10 18:02:53,2016-12-12 23:59:00,12/05/2016 23:59:00,,01/30/2017 00:00:00,,True,True,False,True,30,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,Predicted Probability,"[0,1]",5,2,1.0,True,True,False,False,Jobs,1.0,1,1.0,True,3052,3052,52405
5390,0.902743,melbourne-university-seizure-prediction,Melbourne University AES/MathWorks/NIH Seizure Prediction,Predict seizures in long-term human intracranial EEG recordings,Research,1484.0,,1,University of Melbourne,2016-09-02 16:53:26,2016-12-01 23:59:00,11/24/2016 23:59:00,11/24/2016 23:59:00,01/01/2017 23:59:00,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,20000.0,3,1.0,True,478,646,10082
5357,0.995849,bosch-production-line-performance,Bosch Production Line Performance,Reduce manufacturing failures,Featured,1409.0,11.0,1,Bosch,2016-08-17 13:24:09,2016-11-11 23:59:00,11/04/2016 23:59:00,11/04/2016 23:59:00,12/15/2016 00:00:00,,True,True,False,True,30,0.0,MatthewsCorrelationCoefficient,Matthews correlation coefficient,Matthews correlation coefficient,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,30000.0,3,1.0,True,1373,1602,26133
5261,0.995401,predicting-red-hat-business-value,Predicting Red Hat Business Value,Classify customer potential,Featured,1383.0,,1,Red Hat,2016-08-01 20:53:31,2016-09-19 23:59:00,09/12/2016 23:59:00,09/12/2016 23:59:00,10/31/2016 00:00:00,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,3.0,False,True,False,False,USD,50000.0,3,1.0,True,2269,2407,33636
5340,0.997164,talkingdata-mobile-user-demographics,TalkingData Mobile User Demographics,Get to know millions of mobile device users,Featured,1369.0,1356.0,1,"TalkingData, Dato",2016-07-11 15:03:30,2016-09-05 23:59:00,08/29/2016 23:59:00,08/29/2016 23:59:00,10/31/2016 00:00:00,,True,True,False,True,30,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,1688,1960,24519
5260,0.908547,grupo-bimbo-inventory-demand,Grupo Bimbo Inventory Demand,Maximize sales and minimize returns of bakery goods,Featured,1323.0,,1,Grupo Bimbo,2016-06-08 00:02:36,2016-08-30 23:59:00,08/23/2016 23:59:00,08/23/2016 23:59:00,09/30/2016 00:00:00,,True,True,False,True,51,0.0,RMSLE,Root Mean Squared Logarithmic Error,Square root of the average of the squared natural logarithm (plus one) error. Useful when it's more important to accurately predict lower magnitude values rather than precisely predicting higher magnitude values.,False,Predicted Probability,"[0,1]",3,2,,False,True,False,False,USD,25000.0,3,1.0,True,1968,2268,21780
5144,0.972625,ultrasound-nerve-segmentation,Ultrasound Nerve Segmentation,Identify nerve structures in ultrasound images of the neck,Featured,1287.0,,1,Health Sponsor,2016-05-19 14:00:16,2016-08-18 23:59:00,08/11/2016 23:59:00,08/11/2016 23:59:00,09/15/2016 00:00:00,,True,True,False,True,20,0.0,Dice,,Mean Dice Coefficient,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,100000.0,3,1.0,True,923,1023,14323
5048,0.984127,state-farm-distracted-driver-detection,State Farm Distracted Driver Detection,Can computer vision spot distracted drivers?,Featured,1174.0,,1,State Farm,2016-04-05 17:06:37,2016-08-01 23:59:00,07/25/2016 23:59:00,07/25/2016 23:59:00,08/30/2016 00:00:00,,True,True,False,True,19,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,65000.0,3,1.0,True,1440,1681,25589
5174,0.994798,avito-duplicate-ads-detection,Avito Duplicate Ads Detection,Can you detect duplicitous duplicate ads?,Featured,1261.0,78.0,1,Avito,2016-05-06 01:39:59,2016-07-11 23:59:00,07/04/2016 23:59:00,07/04/2016 23:59:00,08/15/2016 00:00:00,,True,True,False,True,50,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,20000.0,3,1.0,True,548,626,8153
5186,0.999099,facebook-v-predicting-check-ins,Facebook V: Predicting Check Ins,Identify the correct place for check ins,Recruitment,1273.0,2.0,1,Facebook,2016-05-11 19:00:50,2016-07-06 23:59:00,06/29/2016 23:59:00,06/29/2016 23:59:00,07/31/2016 00:00:00,,True,True,False,True,50,0.0,MAP@{K},,Mean Average Precision at K,True,Predicted Probability,"[0,1]",5,2,1.0,True,True,False,False,Jobs,0.0,1,1.0,True,1211,1211,15076
5229,0.509805,draper-satellite-image-chronology,Draper Satellite Image Chronology,Can you put order to space and time?,Featured,1249.0,,1,Draper,2016-04-29 14:00:03,2016-06-27 23:59:00,06/20/2016 23:59:00,06/20/2016 23:59:00,07/31/2016 00:00:00,,True,True,False,True,10,0.0,MASpearmanR,,Mean Average Spearman's r (rank correlation  coefficient),True,Predicted Probability,"[0,1]",2,2,5.0,False,True,False,False,USD,75000.0,3,1.0,True,400,423,2681
5056,0.99288,expedia-hotel-recommendations,Expedia Hotel Recommendations,Which hotel type will an Expedia customer book?,Featured,1212.0,,1,Expedia,2016-04-15 17:13:15,2016-06-10 23:59:00,06/03/2016 23:59:00,06/03/2016 23:59:00,08/03/2016 23:59:00,,True,True,False,True,33,0.0,MAP@{K},,Mean Average Precision at K,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,25000.0,3,1.0,True,1973,2178,22675
4986,0.824568,santander-customer-satisfaction,Santander Customer Satisfaction,Which customers are happy customers?,Featured,1101.0,141.0,1,Santander,2016-03-02 19:43:17,2016-05-02 23:59:00,04/25/2016 23:59:00,04/25/2016 23:59:00,06/01/2016 00:00:00,,True,True,False,True,50,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,60000.0,3,1.0,True,5122,5695,93439
4853,0.996854,home-depot-product-search-relevance,Home Depot Product Search Relevance,Predict the relevance of search results on homedepot.com,Featured,1004.0,,1,Home Depot,2016-01-18 15:10:47,2016-04-25 23:59:00,04/18/2016 23:59:00,04/18/2016 23:59:00,05/25/2016 23:59:00,,True,True,False,True,20,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,40000.0,3,1.0,True,2124,2552,35563
4852,0.995641,bnp-paribas-cardif-claims-management,BNP Paribas Cardif Claims Management,Can you accelerate BNP Paribas Cardif's claims management process?,Featured,1042.0,,1,BNP Paribas Cardif,2016-02-03 20:48:38,2016-04-18 23:59:00,04/11/2016 23:59:00,04/11/2016 23:59:00,06/18/2016 23:59:00,,True,True,False,True,33,0.0,LogLoss,Log Loss,Log Loss,False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,30000.0,3,1.0,True,2923,3286,54388
4829,0.984115,yelp-restaurant-photo-classification,Yelp Restaurant Photo Classification,Predict attribute labels for restaurants using user-submitted photos,Recruitment,976.0,,1,Yelp,2015-12-21 18:37:56,2016-04-12 23:59:00,,,05/12/2016 23:59:00,,True,True,False,True,6,0.0,MeanFScore,Mean F-Score,"Used for categorization when there are many categories per row, Mean F-score across the rows.",True,Predicted Probability,"[0,1]",5,2,1.0,True,True,False,False,Jobs,,1,1.0,True,355,355,4509
4729,0.863161,second-annual-data-science-bowl,Second Annual Data Science Bowl,Transforming How We Diagnose Heart Disease,Featured,970.0,360.0,1,BAH,2015-12-14 14:00:22,2016-03-14 23:59:00,02/29/2016 23:59:00,02/29/2016 23:59:00,03/07/2016 23:59:00,,True,True,False,True,1,0.0,CRPS,Continuous Rank Probability Score,Continuous Ranked Probability Score,False,Predicted Probability,"[0,1]",3,2,,False,True,False,False,USD,200000.0,3,1.0,True,192,293,811
4588,0.996582,telstra-recruiting-network,Telstra Network Disruptions,Predict service faults on Australia's largest telecommunications network,Recruitment,944.0,,1,Telstra,2015-11-25 00:59:54,2016-02-29 23:59:00,,,,,True,True,False,True,29,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,1.0,False,False,False,False,Jobs,1.0,1,1.0,True,973,973,19597
4699,0.969803,prudential-life-insurance-assessment,Prudential Life Insurance Assessment,Can you make buying life insurance easier?,Featured,935.0,,1,Prudential Financial,2015-11-23 15:00:00,2016-02-15 23:59:00,02/10/2016 23:59:00,,04/15/2016 23:59:00,,True,True,False,True,30,0.0,QuadraticWeightedKappa,QuadraticWeightedKappa,Quadratic Weighted Kappa,True,Predicted Probability,"[0,1]",5,2,1.0,True,True,False,False,USD,30000.0,3,1.0,True,2618,2618,45484
4571,0.973547,the-allen-ai-science-challenge,The Allen AI Science Challenge,Is your model smarter than an 8th grader?,Featured,836.0,17.0,1,Allen Institute for Artificial Intelligence,2015-10-07 16:13:54,2016-02-13 23:59:00,02/05/2016 23:59:00,02/05/2016 23:59:00,02/05/2016 23:59:00,,True,True,False,True,4,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,80000.0,3,1.0,True,170,302,849
4651,0.958553,airbnb-recruiting-new-user-bookings,Airbnb New User Bookings,Where will a new guest book their first travel experience?,Recruitment,945.0,224.0,1,Airbnb,2015-11-25 01:25:35,2016-02-11 23:59:00,,,02/28/2016 00:00:00,,True,True,False,True,30,0.0,NDCG@{K},,Normalized Discounted Cumulative Gain at K documents,True,Predicted Probability,"[0,1]",5,2,1.0,False,True,False,False,Jobs,1.0,3,1.0,True,1462,1462,20769
4657,0.984295,homesite-quote-conversion,Homesite Quote Conversion,Which customers will purchase a quoted insurance plan?,Featured,907.0,,1,Homesite,2015-11-09 19:29:00,2016-02-08 23:59:00,02/01/2016 23:59:00,02/01/2016 23:59:00,04/01/2016 23:59:00,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,20000.0,3,1.0,True,1762,1923,36332
4504,0.800634,the-winton-stock-market-challenge,The Winton Stock Market Challenge,Join a multi-disciplinary team of research scientists,Featured,884.0,,1,Winton,2015-10-27 18:55:26,2016-01-26 23:59:00,01/19/2016 23:59:00,01/19/2016 23:59:00,02/09/2016 23:59:00,,True,True,False,True,17,0.0,WMAE,Weighted Mean Absolute Error,Weighted average of the absolute value of each individual error.,False,Predicted Probability,"[0,1]",5,2,1.0,True,True,False,False,USD,50000.0,6,1.0,True,832,832,10736
4704,,santas-stolen-sleigh,Santa's Stolen Sleigh,"♫ Alarm bells ring, are you listening? Santa's sleigh has gone missing ♫",Featured,952.0,,1,FICO,2015-12-01 00:50:16,2016-01-08 23:59:00,01/01/2016 23:59:00,01/01/2016 23:59:00,04/01/2016 23:59:00,,True,True,False,True,100,0.0,SantaRideShare,SantaRideShare,"Takes trips of delivery, and return the weighted distance of travel",False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,20000.0,1,1.0,True,1127,1214,10601
4521,0.995244,noaa-right-whale-recognition,Right Whale Recognition,Identify endangered right whales in aerial photographs,Research,782.0,22.0,1,NOAA,2015-08-27 22:57:00,2016-01-07 23:59:00,12/31/2015 23:59:00,12/31/2015 23:59:00,02/07/2016 23:59:00,,True,True,False,True,35,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,10000.0,3,1.0,True,364,470,4788
4654,0.999865,walmart-recruiting-trip-type-classification,Walmart Recruiting: Trip Type Classification,Use market basket analysis to classify shopping trips,Recruitment,876.0,14.0,1,Walmart Stores Inc.,2015-10-26 18:48:38,2015-12-27 23:59:00,,,,,True,True,False,True,30,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,1.0,True,False,False,False,Jobs,0.0,1,1.0,True,1046,1046,13130
4594,0.970618,rossmann-store-sales,Rossmann Store Sales,"Forecast sales using store, promotion, and competitor data",Featured,823.0,,1,Rossman,2015-09-30 12:02:03,2015-12-14 23:59:00,12/07/2015 23:59:00,12/07/2015 23:59:00,01/07/2016 23:59:00,,True,True,False,True,33,0.0,RootMeanSquarePercentageError,Root Mean Square Percentage Error,Square root of the average of the squared percent errors.,False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,35000.0,3,1.0,True,3303,3740,70217
4495,0.995623,how-much-did-it-rain-ii,How Much Did It Rain? II,Predict hourly rainfall using data from polarimetric radars,Research,802.0,,1,American Meteorological Society,2015-09-17 21:53:46,2015-12-07 23:59:00,11/30/2015 23:59:00,11/30/2015 23:59:00,01/30/2016 23:59:00,,True,True,False,True,30,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,Predicted Probability,"[0,1]",2,2,,False,True,False,False,USD,500.0,1,1.0,True,587,691,8105
4487,0.997643,springleaf-marketing-response,Springleaf Marketing Response,Determine whether to send a direct mail piece to a customer,Featured,771.0,,1,Springleaf,2015-08-14 14:23:08,2015-10-19 23:59:00,10/12/2015 23:59:00,10/12/2015 23:59:00,11/12/2015 23:59:00,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,100000.0,5,1.0,True,2226,2487,39437
