"Id","Slug","Title","Subtitle","HostSegmentTitle","ForumId","OrganizationId","CompetitionTypeId","HostName","EnabledDate","DeadlineDate","ProhibitNewEntrantsDeadlineDate","TeamMergerDeadlineDate","TeamModelDeadlineDate","ModelSubmissionDeadlineDate","FinalLeaderboardHasBeenVerified","HasKernels","OnlyAllowKernelSubmissions","HasLeaderboard","LeaderboardPercentage","LeaderboardDisplayFormat","EvaluationAlgorithmAbbreviation","EvaluationAlgorithmName","EvaluationAlgorithmDescription","EvaluationAlgorithmIsMax","ValidationSetName","ValidationSetValue","MaxDailySubmissions","NumScoredSubmissions","MaxTeamSize","BanTeamMergers","EnableTeamModels","EnableSubmissionModelHashes","EnableSubmissionModelAttachments","RewardType","RewardQuantity","NumPrizes","UserRankMultiplier","CanQualifyTiers","TotalTeams","TotalCompetitors","TotalSubmissions"
"5674","delana-classification","Predict progress in assignment resubmissions","Predict progress in assignment re-submissions with a classifier model.","InClass","2077","","1","epfl","11/29/2016 22:43:12","01/31/2017 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","100","100","2","True","False","False","False","Knowledge","0.0000","1","0","False","16","24","691"
"5534","face-recognition2","Face recognition","Use non-parametric density estimation","InClass","1609","","1","FAST, National University of Computer & Emerging Sciences","09/30/2016 18:26:37","11/01/2016 23:59:00","","","","","True","False","False","True","48","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","100","2","1","True","False","False","False","Knowledge","","1","0","False","6","6","59"
"5555","comet-track-recognition-ysda-2016","COMET track recognition [YSDA 2016]","Identify electron tracks","InClass","1640","","1","Yandex School of Data Analysis","10/05/2016 18:28:33","10/22/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","2","True","False","False","False","Knowledge","0.0000","1","0","False","12","12","100"
"5499","adatelemz-si-platformok-2-kish-zi","Adatelemzési platformok 2. kisházi","Practical analytical exercise for course of Applied data analytics","InClass","1568","","1","Budapest University of Technology and Economics","09/22/2016 15:54:52","01/31/2017 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","","True","False","False","False","Knowledge","0.0000","1","0","False","8","10","29"
"5390","melbourne-university-seizure-prediction","Melbourne University AES/MathWorks/NIH Seizure Prediction","Predict seizures in long-term human intracranial EEG recordings","Research","1484","","1","University of Melbourne","09/02/2016 16:53:26","12/01/2016 23:59:00","11/24/2016 23:59:00","11/24/2016 23:59:00","01/01/2017 23:59:00","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","2","","False","True","False","False","USD","20000.0000","3","1","True","478","1140","10083"
"5400","triggers-ysda-2016","Triggers [YSDA 2016]","Select which events at the LHC should be stored and analyzed.","InClass","1746","","1","Yandex School of Data Analysis (YSDA)","10/20/2016 23:37:07","11/05/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","2","False","False","False","False","Knowledge","0.0000","1","0","False","10","10","127"
"5404","sprfast-naive-algorithm","SPRFAST Naive Algorithm","Apply Naive Bayes' to the data classification problem","InClass","1454","","1","FAST, National University of Computer & Emerging Sciences","08/26/2016 14:39:45","09/20/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","50","50","1","True","False","False","False","Knowledge","","1","0","False","11","11","213"
"5428","data-science-hep-triggers","Data&Science: HEP triggers","Select which events at the LHC should be stored and analyzed.","InClass","1530","","1","Yandex, Data&Science","09/15/2016 23:52:00","10/02/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","2","3","False","False","False","False","Knowledge","0.0000","1","0","False","14","15","197"
"5354","opc-recurrence","Oropharynx Cancer (OPC) Radiomics Challenge :: Local Recurrence Prediction","Determine from CT data whether a tumor will be controlled by definitive radiation therapy.","InClass","1380","","1","MICCAI/The University of Texas MD Anderson Cancer Center","07/26/2016 20:49:02","09/12/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","14","25","79"
"5360","oropharynx-radiomics-hpv","Oropharynx Cancer (OPC) Radiomics Challenge :: Human Papilloma Virus (HPV) Status Prediction","Predict from CT data the HPV phenotype of oropharynx tumors; compare to ground-truth results previously obtained by  p16 or HPV testing.","InClass","1379","","1","MICCAI/The University of Texas MD Anderson Cancer Center","07/26/2016 20:48:54","09/12/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","9","17","70"
"5261","predicting-red-hat-business-value","Predicting Red Hat Business Value","Classify customer potential","Featured","1383","","1","Red Hat","08/01/2016 20:53:31","09/19/2016 23:59:00","09/12/2016 23:59:00","09/12/2016 23:59:00","10/31/2016 00:00:00","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","2","3","False","True","False","False","USD","50000.0000","3","1","True","2271","2409","33695"
"5313","mlhep-2016-higgs-detection","[MLHEP 2016] Exotic Higgs boson detection","Detect which decays involve the exotic Higgs boson. The challenge for
the MLHEP-2016 summer school.","InClass","1331","","1","Yandex School of Data Analysis (YSDA), NRU High School of Economics (HSE)","06/16/2016 16:50:45","06/26/2016 12:30:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","20","2","2","False","False","False","False","Knowledge","0.0000","1","0","False","33","41","286"
"5341","ecg-diagnosis","Диагностирование заболеваний по ЭКГ","Определить болен ли пациент по его электрокардиограмме.","InClass","1345","","1","Sirius","07/06/2016 18:53:15","07/24/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","3","","True","False","False","False","Knowledge","","1","0","False","10","10","275"
"5286","solar-array-object-detection-in-orthoimagery","Solar Array Object Detection in Orthoimagery","Find Solar Panels in Orthoimagery","InClass","1299","","1","Duke University Energy Initiative","05/23/2016 23:46:21","07/22/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","3","","True","False","False","False","Knowledge","0.0000","1","0","False","5","5","20"
"5296","mlhep-2016-trigger-system","[MLHEP 2016] Trigger system","Build a triggering system to determine if a proton-proton collision at LHC should  be stored into long-term memory or should be ignored.","InClass","1328","","1","Yandex School of Data Analysis (YSDA), NRU High School of Economics (HSE)","06/14/2016 18:30:11","06/22/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","35","2","2","False","False","False","False","Knowledge","0.0000","1","0","False","4","6","39"
"5232","pred-411-2016-04-u2-bonus-hmeq","Competition Over - PRED 411-2016_04-U2-BONUS_HMEQ","Predict which person will default on a Home Equity Line of Credit (HELOC) Loan","InClass","1248","","1","Northwestern University MSPA","04/28/2016 18:58:16","12/31/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","","True","False","False","False","Knowledge","0.0000","1","0","False","27","27","77"
"5237","ga-data-science-classification-review-credit-scores2","GA Data Science Classification Review (Credit Scores)","This is a competition to review the lessons on classifiers","InClass","1256","","1","General Assembly","05/02/2016 17:33:54","05/12/2016 22:30:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","50","2","","True","False","False","False","Knowledge","0.0000","1","0","False","12","17","116"
"5174","avito-duplicate-ads-detection","Avito Duplicate Ads Detection","Can you detect duplicitous duplicate ads?","Featured","1261","78","1","Avito","05/06/2016 01:39:59","07/11/2016 23:59:00","07/04/2016 23:59:00","07/04/2016 23:59:00","08/15/2016 00:00:00","","True","True","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","2","","False","True","False","False","USD","20000.0000","3","1","True","548","632","8157"
"5167","pred-411-2016-04-u2-insurance-a","Competition Over - PRED 411-2016_04-U2-INSURANCE-A","Predict the probability that a person will crash their car.","InClass","1197","","1","Northwestern University MSPA","04/11/2016 23:52:35","12/31/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","","True","False","False","False","Knowledge","0.0000","1","0","False","127","127","1436"
"5127","painter-by-numbers","Painter by Numbers","Does every painter leave a fingerprint?","Playground","1250","4","1","Kaggle","04/29/2016 18:00:07","10/31/2016 23:59:00","","","","","True","True","False","True","70","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","2","","False","False","False","False","Knowledge","0.0000","0","0","False","41","53","179"
"5043","adatelemz-si-platformok-2016-2-gyakorlat","Adatelemzési platformok 2016 - 2. gyakorlat","Practical analytical exercise for course of Data Analytics Platform and home assignment for course of Customer Analytics.","InClass","1112","","1","Budapest University of Technology and Economics","03/09/2016 03:19:17","07/01/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","1","True","False","False","False","Knowledge","0.0000","1","0","False","79","81","823"
"4986","santander-customer-satisfaction","Santander Customer Satisfaction","Which customers are happy customers?","Featured","1101","141","1","Santander","03/02/2016 19:43:17","05/02/2016 23:59:00","04/25/2016 23:59:00","04/25/2016 23:59:00","06/01/2016 00:00:00","","True","True","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","2","","False","True","False","False","USD","60000.0000","3","1","True","5123","5696","93558"
"4899","sms-spam-classification","SMS spam classification","Detect spam in sms messages!
An exercise for course of ML at Imperial College London.","InClass","1026","","1","Yandex School of Data Analysis (YSDA)","01/25/2016 18:38:07","01/30/2016 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","20","2","2","False","False","False","False","Knowledge","0.0000","1","0","False","17","17","166"
"4770","ga-data-science-classification-review-credit-scores-2","GA Data Science Classification Review (Credit Scores)","This is a competition to review the lessons on classifiers","InClass","929","","1","General Assembly","11/19/2015 22:40:11","11/30/2015 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","20","2","","True","False","False","False","Knowledge","0.0000","1","0","False","10","11","26"
"4816","msuedges","Прогноз появления рёбер (ММП, ВМК, МГУ)","Прогнозирование появления рёбер в графе социальной сети.","InClass","965","","1","Lomonosov Moscow State University","12/09/2015 00:21:58","01/31/2016 23:59:00","","","","","True","False","False","True","15","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","","True","False","False","False","Knowledge","","1","0","False","34","34","620"
"9182","randomsequence","Find not random sequence","Find not random sequence","InClass","27161","","1","","04/01/2018 20:45:28","04/24/2018 23:59:00","","","","","True","True","False","True","0","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","","True","False","False","False","","0.0000","0","0","False","31","31","64"
"9108","vacancy-classification-sf01-1","Vacancy Classification SF01.1","Практикуем работу с текстами","InClass","26655","","1","","03/29/2018 08:42:15","04/08/2018 23:59:00","","","","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","7","2","","True","False","False","False","","0.0000","0","0","False","1","1","15"
"9102","dap2018-nagyhazi","DAP 2018 Nagyházi","Vajon többért tudom-e eladni a használt autómat, mint az átlag?","InClass","26510","","1","","03/28/2018 08:54:13","05/18/2018 23:59:00","","","","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","10","1","","True","False","False","False","","0.0000","0","0","False","31","32","546"
"9388","alcohol-18-1","Alcohol(1)","PREDICT SECONDARY SCHOOL STUDENT ALCOHOL CONSUMPTION","InClass","29788","","1","","04/16/2018 12:17:01","07/31/2018 23:59:00","","","","","True","True","False","True","100","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","1","1","","False","False","False","False","","0.0000","0","0","False","8","9","9"
"9120","home-credit-default-risk","Home Credit Default Risk","Can you predict how capable each applicant is of repaying a loan?","Featured","35355","1536","1","","05/17/2018 22:56:29","08/29/2018 23:59:00","08/22/2018 23:59:00","08/22/2018 23:59:00","09/14/2018 23:59:00","","True","True","False","True","20","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","","False","True","False","False","USD","70000.0000","3","1","True","7198","8391","131956"
"9378","diciaccio","Predict bankruptcy","You need to find a model that can predict bankruptcy","InClass","29670","","1","","04/15/2018 20:16:21","07/08/2018 23:59:00","","","","","True","True","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","3","1","","True","False","False","False","","0.0000","0","0","False","41","41","697"
"9300","flight-delays-spring-2018","Flight delays","Predict whether a flight will be delayed for more than 15 minutes","InClass","28505","642","1","","04/09/2018 17:17:18","04/22/2018 23:59:00","","","","","True","True","False","True","100","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","","True","False","False","False","","0.0000","0","0","False","371","373","2077"
"9224","syntheticdata1000","Classification with synthetic data - 1000","Two-class classification problem with synthetic data with 1000 training cases.","InClass","27615","","1","","04/04/2018 19:59:42","04/16/2018 23:59:00","","","","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","1","1","","True","False","False","False","","0.0000","0","0","False","15","15","126"
"8853","me-ingatlan-com","ME ingatlan.com adatbányászati verseny","Építsünk prediktív modellt, amely előrejelzi, hogy egy ingatlanhirdetés árát módosítja-e a hirdető","InClass","24098","","1","","03/13/2018 23:36:41","07/12/2018 23:59:00","","","","","True","True","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","20","2","","False","False","False","False","","0.0000","0","0","False","0","0","3"
"8811","IISc-Hackathon","IISc Hackathon","Open Day 2018","InClass","23459","","1","","03/10/2018 13:06:34","03/16/2018 23:59:00","","","","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","4","2","","False","False","False","False","","0.0000","0","0","False","5","7","19"
"8792","ai-hackathon-2018-spb-robomed","Хакатон AI.Hack СПб. Revisit prediction","РобоМед","InClass","23195","","1","","03/09/2018 02:59:45","03/09/2018 03:01:00","","","","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","100","2","","False","False","False","False","","0.0000","0","0","False","0","0","2"
"8665","toxic-molecule-prediction","Toxic Molecule Prediction","Predict whether a molecule is toxic to humans","InClass","23524","","1","","03/10/2018 23:43:58","03/10/2018 11:00:00","","","","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","2","2","","False","False","False","False","","0.0000","0","0","False","0","0","0"
"8487","sendgrid-account-signup-competition","SendGrid Account Signup Competition","Classify whether a given SendGrid customer signing up for a customer will engage in fraudulent activity","InClass","19775","","1","","02/08/2018 01:24:19","05/01/2018 23:59:00","","","","","True","True","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","4","2","","False","False","False","False","","0.0000","0","0","False","12","15","158"
"8497","adsc-2018-timeseries-classification","Timeseries classification - Part 1","Timeseries classification task","InClass","19926","","1","","02/09/2018 08:37:53","02/19/2018 11:00:00","","","","","True","False","False","True","34","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","2","2","1","True","False","False","False","","0.0000","0","0","False","11","11","66"
"8514","dmia-surnames-classification","DMIA sport intro: Surnames classification","Определите слова, являющиеся фамилиями","InClass","20047","","1","","02/10/2018 14:29:27","02/23/2018 23:59:00","","","","","True","True","False","True","25","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","1","True","False","False","False","","0.0000","0","0","False","115","115","910"
"8540","talkingdata-adtracking-fraud-detection","TalkingData AdTracking Fraud Detection Challenge","Can you detect fraudulent click traffic for mobile app ads?","Featured","22686","1356","1","","03/05/2018 20:05:11","05/07/2018 23:59:00","04/30/2018 23:59:00","04/30/2018 23:59:00","05/22/2018 23:59:00","","True","True","False","True","18","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","","False","True","False","False","USD","25000.0000","3","1","True","3951","4617","68582"
"8563","naive-bayes-como-benchmark","Naive Bayes como benchmark","Predecir compra de un producto, comparando naive Bayes con otros!","InClass","20612","","1","","02/14/2018 15:58:20","02/23/2018 19:00:00","","","","","True","True","False","True","40","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","3","2","1","True","False","False","False","","0.0000","0","0","False","18","18","109"
"8569","curso-ciencia-datos-ugr-4","Curso en Ciencia de Datos de la UGR (4ª edición)","Competición para la cuarta edición del Curso ""Ciencia de Datos: Un Enfoque Práctico en la Era del Big Data""","InClass","20736","","1","","02/15/2018 13:16:16","03/13/2018 23:59:00","","","","","True","True","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","","False","False","False","False","","0.0000","0","0","False","5","7","23"
"7693","flight-delays-2017","Прогнозирование задержек вылетов","Предскажите, задержится ли вылет самолета более чем на 15 минут.","InClass","9674","642","1","","11/06/2017 21:13:16","11/14/2017 20:59:00","","","","","True","False","False","True","100","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","1","True","False","False","False","","0.0000","0","0","False","211","213","1008"
"7810","statistical-learningda-classification2017","Statistical-learningDA Classification2017","Crime US","InClass","10520","","1","","11/15/2017 21:24:16","12/11/2017 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","2","2","","True","False","False","False","","0.0000","0","0","False","9","9","15"
"7572","cs446-fa17b","CS 446 Fall 2017","Brain Multilabel Classification (AUC)","InClass","8870","","1","","10/29/2017 00:51:28","12/20/2017 06:00:00","","","","","True","False","False","True","33","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","4","2","2","False","False","False","False","","0.0000","0","0","False","73","117","854"
"7466","ysda-2017-triggers","[YSDA 2017]: Triggers","Topological Trigger Design","InClass","7828","","1","","10/15/2017 14:31:48","11/12/2017 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","1","True","False","False","False","","0.0000","0","0","False","5","5","18"
"7497","suss3-test","Suss3-test","suscripci","InClass","7983","","1","","10/18/2017 15:00:00","10/18/2017 23:30:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","1","1","2","False","False","False","False","","0.0000","0","0","False","2","2","3"
"8227","2018-spring-cse6250-hw1","2018 Spring CSE6250 HW1","HW1 Mortality Prediction","InClass","16695","","1","","01/11/2018 18:01:14","01/26/2018 07:00:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","1","","False","False","False","False","","0.0000","0","0","False","171","172","1170"
"8157","syntheticdata","Classification with synthetic data - 100","Two-class classification problem with synthetic data","InClass","15251","","1","","12/29/2017 23:49:17","05/31/2018 23:59:00","","","","","True","True","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","1","2","","False","False","False","False","","0.0000","0","0","False","18","18","164"
"8172","generalassembly-credit-score-2018","General Assembly Credit Score","Let's review classification models and ensembles!","InClass","15562","","1","","01/03/2018 01:31:10","01/16/2018 23:45:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","20","2","","False","False","False","False","","0.0000","0","0","False","5","16","73"
"8086","flight-delays-dec-2017","Прогнозирование задержек вылетов","Предскажите, задержится ли вылет самолета более чем на 15 минут.","InClass","13740","","1","","12/14/2017 13:59:54","01/14/2018 23:59:00","","","","","True","False","False","True","100","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","1","True","False","False","False","","0.0000","0","0","False","12","12","78"
"8009","specialcomp","AI challange","Test your skills on ML problem","InClass","12615","","1","","12/05/2017 19:34:32","12/18/2017 23:59:00","","","","","True","False","False","True","50","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","","True","False","False","False","","0.0000","0","0","False","1","1","11"
"7991","competition-3-yandex-shad-fall-2017-ekb","Competition 3, Yandex SHAD, Fall 2017, EKB","Создайте систему обнаружения несанкционированных обращений к ресурсам","InClass","12433","","1","","12/04/2017 18:55:54","12/24/2017 23:59:00","","","","","True","False","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","5","2","1","True","False","False","False","","0.0000","0","0","False","7","7","54"
"7914","parcialfdm20172","Parcial Final Data Mining","Continuación del ejercicio del parcial","InClass","11531","","1","","11/27/2017 00:35:27","12/02/2017 23:59:00","","","","","True","False","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","20","20","","False","False","False","False","","0.0000","0","0","False","21","22","228"
"7859","taller3dm20172","Taller 3 Data Mining","Aplicaciòn de algoritmos de clasificación","InClass","10891","","1","","11/19/2017 21:16:42","11/25/2017 23:59:00","","","","","True","False","False","True","30","","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","1","1","1","True","False","False","False","","0.0000","0","0","False","9","12","31"
